7.852248864040986120e+01;-1.838754290598876651e+02;1.412140601173737195e+02
7.701545428926111470e+01;-1.775546898288914122e+02;1.405778457512070077e+02
7.556324380992833767e+01;-1.707166586278245290e+02;1.399039634924532152e+02
7.417017664546403921e+01;-1.633542163035207295e+02;1.391915157883146890e+02
7.284067353820299218e+01;-1.554509338507517668e+02;1.384406722848685547e+02
7.157932774795150976e+01;-1.469829395064519417e+02;1.376528241775483252e+02
7.039095787976212648e+01;-1.379214508039089537e+02;1.368307089337325237e+02
6.928063690121969387e+01;-1.282359127519310960e+02;1.359784889810524646e+02
6.825369266722994155e+01;-1.178976265295909798e+02;1.351017683990759508e+02
6.731567645905984421e+01;-1.068837013443175010e+02;1.342075347980129436e+02
6.647229764482464986e+01;-9.518111330815344218e+01;1.333040188849062702e+02
6.572932457059062017e+01;-8.279060855552046405e+01;1.324004709697917406e+02
6.509245416889930880e+01;-6.973014934911958562e+01;1.315068612123752132e+02
6.456715541477196041e+01;-5.603758355053457763e+01;1.306335181694482230e+02
6.415849444305706584e+01;-4.177223219902572282e+01;1.297907274547263796e+02
6.387095154478819836e+01;-2.701514591996840409e+01;1.289883181970076009e+02
6.370824201105759244e+01;-1.186788106801131448e+01;1.282352686208005252e+02
6.367315352698800979e+01;3.550215741518059076e+00;1.275393627752704617e+02
6.376741227341622675e+01;1.910606852393669897e+01;1.269069277608626862e+02
6.399158800238695477e+01;3.465798024924140464e+01;1.263426746654055677e+02
6.434504527757025016e+01;5.006137001085122051e+01;1.258496571986395338e+02
6.482594416923447511e+01;6.517464997204541532e+01;1.254293506202184574e+02
6.543128944377100709e+01;7.986474278463560950e+01;1.250818413995240945e+02
6.615702321564506860e+01;9.401179144363226214e+01;1.248061067395737354e+02
6.699815263449821146e+01;1.075127181021028377e+02;1.246003540515099957e+02
6.794890185068011590e+01;1.202834279804039852e+02;1.244623846388752071e+02
6.900287643417161121e+01;1.322596040504171810e+02;1.243899437494863918e+02
7.015322858485373558e+01;1.433961737434702854e+02;1.243810209457175517e+02
7.139281266322944930e+01;1.536656357242810600e+02;1.244340703402896935e+02
7.271432251359175325e+01;1.630555085818207317e+02;1.245481292808447336e+02
7.411040447292646149e+01;1.715652057456503599e+02;1.247228258086254868e+02
7.557374260935259258e+01;1.792026540698520876e+02;1.249582784346878697e+02
7.709711537409066295e+01;1.859809576759079164e+02;1.252549047293559710e+02
7.867342523728439119e+01;1.919153648438648929e+02;1.256131659225238906e+02
8.029570478815507784e+01;1.970207308588445017e+02;1.260332814845719440e+02
8.195710408493179955e+01;2.013095983123812971e+02;1.265149496386138281e+02
8.365086476002809945e+01;2.047909537857464102e+02;1.270571070530390045e+02
8.537028664802757305e+01;2.074696713846455509e+02;1.276577544497104384e+02
8.710869261643885864e+01;2.093466115700752539e+02;1.283138658299067743e+02
8.885939684086216062e+01;2.104192967950811521e+02;1.290213888691148156e+02
9.061568089635687784e+01;2.106830308660613582e+02;1.297753340371812101e+02
9.237078068862984992e+01;2.101322768180830280e+02;1.305699411723622063e+02
9.411788550999159497e+01;2.087620757685837702e+02;1.313989052991218216e+02
9.585014861810624609e+01;2.065692911223607098e+02;1.322556388895132216e+02
9.756070702869760680e+01;2.035535023277179789e+02;1.331335457124276047e+02
9.924270699023487907e+01;1.997174421817669554e+02;1.340262817776548729e+02
1.008893310650603894e+02;1.950669569457124908e+02;1.349279812952880775e+02
1.024938229393300873e+02;1.896105533384576347e+02;1.358334295717958184e+02
1.040495069540346833e+02;1.833586660923833733e+02;1.367381699443908190e+02
1.055498007075364768e+02;1.763228237534983123e+02;1.376385379001022216e+02
1.069882206832596552e+02;1.685149060486776307e+02;1.385316221161917554e+02
1.083583824750144373e+02;1.599466765639169807e+02;1.394151588225675482e+02
1.096539986259916049e+02;1.506297424353684278e+02;1.402873719433536621e+02
1.108688781822705778e+02;1.405760385520582645e+02;1.411467761659330336e+02
1.119969326018592426e+02;1.297988605173162568e+02;1.419919628207616427e+02
1.130321925242258487e+02;1.183143890978874424e+02;1.428213889752167063e+02
1.139688390868240333e+02;1.061435747023989506e+02;1.436331885395709094e+02
1.148012521025991646e+02;9.331419618089000778e+01;1.444250208493059517e+02
1.155240756898388668e+02;7.986287890162287795e+01;1.451939677747865574e+02
1.161323000842928792e+02;6.583685166573843617e+01;1.459364856753535662e+02
1.166213565509345074e+02;5.129523776270730195e+01;1.466484140754482439e+02
1.169872207136713342e+02;3.630970992657779561e+01;1.473250390744794345e+02
1.172265183830441373e+02;2.096439020915795481e+01;1.479612062002355515e+02
