3.994048384673811114e+01;1.918278966369756233e+01;4.541834769875620736e+01;3.299315623134803843e+01;1.480641022512358695e+01;6.388290986788522474e+01;4.870799389159057569e+01;9.151141521590052719e+01;5.187357535235621242e+01;1.027288512673616196e+02
4.005812322127888336e+01;2.018646269895766210e+01;4.538488471332652097e+01;3.406859456591384117e+01;1.435069090373337986e+01;6.452318477725410162e+01;4.870098393925936620e+01;9.161602069125976300e+01;5.189627394498894830e+01;1.027340719391361432e+02
4.010710887163726568e+01;2.120139393458295984e+01;4.530118359168712061e+01;3.514563559405150528e+01;1.388453559142133464e+01;6.519421409816209234e+01;4.868869307736879648e+01;9.172902619757630305e+01;5.191309085026831838e+01;1.027435485207138299e+02
4.008773594098593662e+01;2.222495749209774374e+01;4.516984177339992357e+01;3.622006217058964950e+01;1.341038099400461547e+01;6.589377784681246908e+01;4.867069919044391213e+01;9.184980596545399578e+01;5.192362385955227211e+01;1.027571843727900642e+02
4.000072600079797525e+01;2.325438031464716104e+01;4.499382337465088710e+01;3.728760565938625859e+01;1.293080129161386793e+01;6.661939864088515151e+01;4.864669040122823418e+01;9.197758863416197528e+01;5.192748961942195507e+01;1.027747386424623244e+02
3.984721297603558554e+01;2.428667807205605200e+01;4.477635200868336796e+01;3.834392152268330989e+01;1.244848736855409221e+01;6.736837620344290656e+01;4.861650368717169357e+01;9.211147243105268956e+01;5.192433572452741686e+01;1.027958549572147007e+02
3.962871692157711578e+01;2.531860089708179729e+01;4.452078886916006439e+01;3.938456703429639560e+01;1.196621716680350467e+01;6.813782500204618486e+01;4.858015585322089436e+01;9.225044572956998934e+01;5.191385939514606918e+01;1.028200949598042087e+02
3.934710548610414804e+01;2.634659201182710575e+01;4.423050256351815790e+01;4.040498435747919359e+01;1.148681809252818020e+01;6.892471262092199424e+01;4.853786410914264593e+01;9.239341277103692107e+01;5.189583184523633719e+01;1.028469739130531764e+02
3.900454390912074132e+01;2.736676155618007300e+01;4.390873793348441012e+01;4.140049194838941560e+01;1.101312282098786000e+01;6.972589644614880910e+01;4.849005435084969662e+01;9.253922386874768335e+01;5.187012653886083768e+01;1.028759954527774170e+02
3.860343554495864993e+01;2.837487713885661123e+01;4.355849140594187219e+01;4.236628671751030595e+01;1.054792024168436804e+01;7.053815631008973241e+01;4.843735630828855676e+01;9.268670892844967568e+01;5.183674879643215405e+01;1.029066826814665916e+02
3.814635602991599939e+01;2.936637183765541081e+01;4.318240026568058454e+01;4.329745865852965636e+01;1.009390362233954619e+01;7.135822090553774899e+01;4.838058588065662491e+01;9.283471265827404295e+01;5.179586374252244951e+01;1.029386032103636239e+02
3.763598512982665056e+01;3.033636961652358011e+01;4.278265263216577807e+01;4.418901880280066052e+01;9.653618301193722218e+00;7.218278607659881629e+01;4.832071608702707977e+01;9.298212945812100827e+01;5.174781945212926360e+01;1.029713864451972256e+02
3.707504088130269082e+01;3.127972743036410108e+01;4.236092386572880031e+01;4.503594043913140865e+01;9.229411313226256297e+00;7.300852355508678215e+01;4.825883897002497491e+01;9.312793572819687427e+01;5.169316238296053001e+01;1.030047322708905000e+02
3.646622078219797913e+01;3.219109266245891376e+01;4.191834366102748533e+01;4.583321261048318718e+01;8.823385319433237228e+00;7.383207935234291597e+01;4.819612139148473062e+01;9.327121725306969324e+01;5.163264276073996228e+01;1.030384111803321474e+02
3.581215446721371620e+01;3.306497397164591234e+01;4.145549628599291481e+01;4.657590402641580596e+01;8.437359060986750592e+00;7.465006182822467906e+01;4.813375790305210700e+01;9.341118941661122221e+01;5.156720844345714028e+01;1.030722566742155379e+02
3.511537154953744988e+01;3.389582309775047975e+01;4.097245441253974718e+01;4.725923479193825472e+01;8.072836317113798899e+00;7.545902040640419273e+01;4.807292377884711954e+01;9.354720829751768463e+01;5.149798681523392219e+01;1.031061513369641034e+02
3.437828719296752666e+01;3.467812468257697134e+01;4.046884490445179949e+01;4.787865282511913279e+01;7.730985002600448297e+00;7.625541691563233826e+01;4.801473093627053146e+01;9.367877119428948163e+01;5.142625531976948139e+01;1.031400083269243737e+02
3.360320661055623503e+01;3.540649074281869702e+01;3.994394292824555492e+01;4.842991155776310563e+01;7.412627583852586355e+00;7.703559249827760880e+01;4.796018895470601962e+01;9.380550582128418569e+01;5.135340222158068002e+01;1.031737501202901512e+02
3.279234819226851272e+01;3.607575613988353780e+01;3.939678898798702278e+01;4.890914547683443914e+01;7.118243419420646312e+00;7.779573381143949007e+01;4.791017283671604332e+01;9.392714826793255156e+01;5.128087999534542263e+01;1.032072862759154788e+02
3.194788347574832343e+01;3.668107128997409205e+01;3.882632210787401306e+01;4.931294022778138952e+01;6.847982974493295849e+00;7.853184274152810929e+01;4.786539860541461167e+01;9.404351077076842103e+01;5.121015432466838746e+01;1.032404918268916276e+02
3.107199082085023534e+01;3.721798848498012546e+01;3.823152152039721585e+01;4.963839432147501896e+01;6.601693195080123644e+00;7.923971399042878261e+01;4.782640730239149462e+01;9.415444134202539317e+01;5.114265198610999619e+01;1.032731877315831355e+02
3.016691855493410301e+01;3.768253855966518984e+01;3.761154891631400687e+01;4.988316993610796857e+01;6.378952754844315898e+00;7.991492464743519974e+01;4.779355742198378465e+01;9.425977822379860527e+01;5.107971086520122128e+01;1.033051246650311441e+02
2.923505262436567520e+01;3.807129521973159569e+01;3.696588354869949455e+01;5.004553086446424004e+01;6.179115481281963085e+00;8.055283926021442653e+01;4.776702528606465847e+01;9.435930286457744387e+01;5.102253499730683473e+01;1.033359712799408356e+02
2.827898347623819930e+01;3.838142508626439309e+01;3.629444318336526010e+01;5.012436630206919119e+01;6.001360043155212765e+00;8.114863302405660761e+01;4.774681236708497778e+01;9.445269553539969820e+01;5.097215689304825759e+01;1.033653078663757867e+02
2.730156701017881815e+01;3.861072234336749176e+01;3.559768497146718857e+01;5.011919987566277257e+01;5.844743894438507503e+00;8.169733460566290262e+01;4.773275817247167652e+01;9.453949775591739524e+01;5.092940858863591558e+01;1.033926260598239111e+02
2.630597495217410042e+01;3.875762772120570787e+01;3.487668171101353209e+01;5.003018404913572681e+01;5.708259458937865460e+00;8.219388888824551032e+01;4.772455707153085314e+01;9.461908537377563277e+01;5.089490198529376386e+01;1.034173349044041430e+02
2.529573085575179192e+01;3.882123234111671195e+01;3.413317057491383366e+01;4.985808078884727479e+01;5.590890561212012777e+00;8.263323864170121169e+01;4.772177740678443314e+01;9.469065545595597655e+01;5.086901824540875339e+01;1.034387732308325951e+02
2.427472905294730054e+01;3.880126765113529075e+01;3.336957309959225171e+01;4.960423008191111194e+01;5.491667149808579396e+00;8.301042285446570190e+01;4.772388137936778207e+01;9.475322916348385149e+01;5.085190540307969087e+01;1.034562280253673663e+02
2.324723515365674231e+01;3.869808326666220211e+01;3.258898691261489944e+01;4.927050852298472705e+01;5.409716423289374632e+00;8.332068828669322613e+01;4.773024449867405394e+01;9.480567157751974605e+01;5.084348297859825294e+01;1.034689582786489552e+02
2.221786800419791774e+01;3.851261497963734826e+01;3.179515119414328339e+01;4.885928065713745383e+01;5.344308574715482152e+00;8.355960980026060270e+01;4.774017378850473392e+01;9.484672812606528680e+01;5.084345226272422735e+01;1.034762236869116805e+02
2.119156424379821857e+01;3.824634547648860661e+01;3.099238910510498712e+01;4.837334603974090186e+01;5.294895541965098928e+00;8.372321427638273406e+01;4.775292438682181739e+01;9.487507592739589768e+01;5.085131101929721353e+01;1.034773174671103533e+02
2.017352763916760594e+01;3.790126037840996531e+01;3.018553130016337960e+01;4.781588501861443774e+01;5.261141411112197908e+00;8.380810252496236501e+01;4.776771460534878599e+01;9.488938712657576957e+01;5.086637157960304023e+01;1.034716023759179677e+02
1.916916615213943942e+01;3.747980207948086928e+01;2.937982513655293104e+01;4.719040605217104911e+01;5.242943460416932488e+00;8.381156357406275959e+01;4.778373987640070197e+01;9.488840027809538924e+01;5.088778159294423631e+01;1.034585487541579880e+02
1.818402015170670794e+01;3.698482352976949272e+01;2.858083428861430875e+01;4.650069697307097272e+01;5.240443204011717704e+00;8.373167611058443072e+01;4.780018626578640095e+01;9.487099514060179217e+01;5.091454698005874491e+01;1.034377730571199550e+02
1.722368531210187470e+01;3.641954363082014368e+01;2.779433322170869047e+01;4.575078203866296178e+01;5.254027130365443554e+00;8.356739257438921697e+01;4.781624434503763865e+01;9.483626597293201144e+01;5.094555684662748263e+01;1.034090749177728696e+02
1.629373358920139481e+01;3.578750533234447317e+01;2.702620044665042442e+01;4.494488593625036543e+01;5.284317095086506377e+00;8.331860238701497678e+01;4.783112418249150721e+01;9.478358855245048176e+01;5.097961021154215899e+01;1.033724703915613077e+02
